REVENUE,CROSS_SELL_SUCCESS,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED
1805.00,1,Donella Hornwood,donella.hornwood@passport.com,Donella,Hornwood,96.00,4.00,6.00,7.00,106.75,1.00,0.00,1.00,1.00,5.00,1.00,34.00,0.00,1.00,1.00,1.00,142.50,5.00,1.00,3.00,13.00,272.00
2975.00,1,Eddison Tollett,eddison.tollett@intel.com,Eddison,Tollett,75.00,1.00,5.00,6.00,32.00,1.00,0.00,0.00,1.00,6.00,2.00,2.00,0.00,1.00,1.00,0.00,167.00,5.00,0.00,3.00,13.00,0.00
1600.00,1,Eldon Estermont,eldon.estermont@jnj.com,Eldon,Estermont,42.00,6.00,7.00,10.00,105.84,1.00,1.00,0.00,1.00,6.00,1.00,41.00,0.00,2.00,0.00,0.00,147.20,5.00,1.00,3.00,13.00,76.00
1845.00,1,Eustace Brune,eustace.brune@disney.com,Eustace,Brune,100.00,9.00,7.00,2.00,134.00,0.00,2.00,0.00,1.00,6.00,2.00,2.00,2.00,1.00,0.00,0.00,137.40,5.00,1.00,3.00,13.00,0.00
3375.00,1,Fogo,fogo@me.com,Fogo,Fogo,57.00,9.00,5.00,5.00,150.84,1.00,2.00,0.00,1.00,5.00,2.00,0.00,0.00,2.00,1.00,0.00,219.60,5.00,1.00,4.00,11.00,234.00
1810.00,1,Gawen Wylde,gawen.wylde@unitedhealth.com,Gawen,Wylde,95.00,4.00,6.00,2.00,146.49,1.00,0.00,0.00,1.00,6.00,2.00,10.00,4.00,0.00,1.00,0.00,150.40,5.00,1.00,3.00,12.00,16.00
1804.00,1,Gendry,gendry@yahoo.com,Gendry,Gendry,85.00,4.00,8.00,1.00,82.02,1.00,3.00,1.00,0.00,6.00,1.00,8.00,4.00,4.00,0.00,0.00,146.50,5.00,1.00,3.00,14.00,0.00
1685.00,1,Gormon Tyrell,gormon.tyrell@protonmail.com,Gormon,Tyrell,63.00,3.00,7.00,3.00,86.30,0.00,3.00,0.00,1.00,5.00,2.00,9.00,0.00,2.00,1.00,1.00,147.40,5.00,1.00,3.00,13.00,22.00
3210.00,1,Greenbeard,greenbeard@protonmail.com,Greenbeard,Greenbeard,55.00,2.00,9.00,10.00,175.59,1.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,4.00,0.00,0.00,215.20,5.00,1.00,3.00,14.00,0.00
1380.00,1,Gyloro Dothare,gyloro.dothare@travelers.com,Gyloro,Dothare,82.00,4.00,7.00,9.00,103.50,1.00,1.00,0.00,0.00,7.00,1.00,0.00,5.00,0.00,1.00,0.00,160.30,5.00,1.00,3.00,12.00,0.00
3900.00,1,Hali,hali@merck.com,Hali,Hali,99.00,4.00,8.00,5.00,170.97,1.00,3.00,0.00,0.00,5.00,1.00,9.00,8.00,2.00,1.00,1.00,236.50,5.00,2.00,3.00,13.00,0.00
4524.00,1,Harbert Paege,harbert.paege@yahoo.com,Harbert,Paege,103.00,4.00,6.00,1.00,172.33,1.00,0.00,0.00,1.00,6.00,2.00,13.00,3.00,2.00,0.00,0.00,247.50,5.00,1.00,4.00,11.00,114.00
1840.00,1,Harlen Tyrell,harlen.tyrell@gmail.com,Harlen,Tyrell,98.00,3.00,6.00,10.00,118.16,1.00,3.00,0.00,0.00,6.00,1.00,8.00,0.00,0.00,0.00,0.00,165.10,5.00,1.00,3.00,12.00,132.00
2698.50,1,Harmund Sharp,harmund.sharp@disney.com,Harmund,Sharp,164.00,8.00,8.00,2.00,81.40,1.00,4.00,0.00,1.00,6.00,2.00,13.00,0.00,12.00,0.00,0.00,140.20,5.00,0.00,3.00,12.00,0.00
1485.00,1,Jason Lannister,jason.lannister@protonmail.com,Jason,Lannister,45.00,7.00,4.00,2.00,177.33,0.00,0.00,1.00,0.00,6.00,1.00,13.00,7.00,2.00,1.00,0.00,145.60,5.00,1.00,3.00,13.00,0.00
1445.00,1,Jasper Waynwood,jasper.waynwood@gmail.com,Jasper,Waynwood,32.00,8.00,6.00,2.00,86.62,1.00,4.00,0.00,1.00,5.00,1.00,22.00,0.00,1.00,0.00,0.00,152.60,5.00,1.00,2.00,14.00,145.00
1875.00,1,Joffrey Lonmouth,joffrey.lonmouth@yahoo.com,Joffrey,Lonmouth,58.00,3.00,7.00,5.00,84.02,1.00,0.00,0.00,1.00,5.00,2.00,8.00,0.00,4.00,0.00,0.00,160.40,5.00,1.00,3.00,11.00,0.00
2940.00,1,Justin Massey,justin.massey@protonmail.com,Justin,Massey,82.00,3.00,10.00,3.00,109.75,1.00,2.00,0.00,1.00,6.00,1.00,27.00,0.00,1.00,0.00,0.00,169.40,5.00,0.00,4.00,10.00,72.00
3105.00,1,Jyck,jyck@mcdonalds.com,Jyck,Jyck,54.00,5.00,10.00,2.00,104.46,1.00,3.00,1.00,1.00,4.00,2.00,13.00,0.00,1.00,0.00,0.00,171.70,5.00,1.00,4.00,12.00,250.00
5025.00,1,Lamprey,lamprey@yahoo.com,Lamprey,Lamprey,208.00,8.00,8.00,10.00,79.89,1.00,2.00,0.00,1.00,5.00,2.00,51.00,2.00,4.00,0.00,0.00,141.90,5.00,1.00,3.00,15.00,0.00
1550.00,1,Lann the Clever,lann.the.clever@gmail.com,Lann,the Clever,36.00,7.00,6.00,10.00,91.57,0.00,3.00,0.00,0.00,6.00,2.00,11.00,0.00,10.00,0.00,0.00,142.20,5.00,0.00,3.00,15.00,0.00
1100.00,1,Leonella Lefford,leonella.lefford@protonmail.com,Leonella,Lefford,27.00,2.00,7.00,5.00,131.54,1.00,1.00,0.00,1.00,5.00,2.00,13.00,0.00,1.00,0.00,0.00,119.60,5.00,0.00,3.00,14.00,0.00
1137.00,1,Lester Morrigen,lester.morrigen@chevron.com,Lester,Morrigen,68.00,3.00,7.00,10.00,17.58,1.00,1.00,0.00,1.00,6.00,1.00,9.00,4.00,1.00,0.00,0.00,121.80,5.00,0.00,2.00,16.00,265.00
1000.00,1,Rolland Storm,rolland.storm@me.com,Rolland,Storm,12.00,5.00,11.00,2.00,95.39,1.00,3.00,1.00,0.00,7.00,2.00,14.00,3.00,2.00,1.00,0.00,166.60,5.00,1.00,1.00,17.00,0.00
1880.00,1,Lorent Lorch,lorent.lorch@visa.com,Lorent,Lorch,147.00,3.00,5.00,6.00,105.10,1.00,0.00,0.00,1.00,5.00,2.00,13.00,0.00,0.00,0.00,0.00,169.60,5.00,0.00,3.00,13.00,0.00
2535.00,1,Lucas Inchfield,lucas.inchfield@aol.com,Lucas,Inchfield,53.00,8.00,9.00,3.00,192.75,1.00,0.00,0.00,1.00,6.00,2.00,5.00,0.00,3.00,0.00,0.00,167.40,5.00,0.00,3.00,13.00,0.00
1955.00,1,Lucos Chyttering,lucos.chyttering@walmart.com,Lucos,Chyttering,87.00,9.00,7.00,2.00,107.25,1.00,4.00,0.00,0.00,5.00,1.00,37.00,0.00,5.00,1.00,0.00,159.40,5.00,1.00,3.00,13.00,0.00
4672.50,1,Lyn Corbray,lyn.corbray@nike.com,Lyn,Corbray,109.00,5.00,9.00,2.00,95.87,1.00,0.00,0.00,0.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,176.60,5.00,1.00,4.00,12.00,162.00
5000.00,1,Lyonel Tyrell (son of Leo),lyonel.tyrell.(son.of.leo)@amex.com,Lyonel,Tyrell ,169.00,6.00,10.00,8.00,175.69,1.00,1.00,0.00,0.00,6.00,1.00,6.00,4.00,4.00,0.00,0.00,229.00,5.00,1.00,4.00,9.00,970.00
1690.00,1,Manfrey Martell,manfrey.martell@caterpillar.com,Manfrey,Martell,55.00,3.00,8.00,1.00,154.10,1.00,4.00,0.00,1.00,5.00,1.00,1.00,0.00,3.00,0.00,0.00,149.40,5.00,2.00,3.00,14.00,250.00
3400.50,1,Manfryd Yew,manfryd.yew@gmail.com,Manfryd,Yew,94.00,3.00,10.00,2.00,95.91,0.00,0.00,0.00,1.00,6.00,2.00,13.00,0.00,0.00,1.00,0.00,171.30,5.00,1.00,4.00,11.00,262.00
1720.00,1,Marei,marei@protonmail.com,Marei,Marei,132.00,5.00,5.00,9.00,111.75,1.00,2.00,0.00,1.00,6.00,2.00,0.00,6.00,1.00,0.00,0.00,196.80,5.00,1.00,3.00,14.00,232.00
1775.00,1,Marlon Manderly,marlon.manderly@homedepot.com,Marlon,Manderly,40.00,3.00,6.00,5.00,75.00,0.00,1.00,0.00,0.00,5.00,2.00,18.00,7.00,0.00,1.00,0.00,149.40,5.00,2.00,2.00,17.00,0.00
3855.00,1,Maslyn,maslyn@protonmail.com,Maslyn,Maslyn,65.00,3.00,8.00,10.00,97.84,1.00,0.00,0.00,1.00,5.00,1.00,4.00,2.00,4.00,0.00,0.00,169.40,5.00,1.00,3.00,12.00,186.00
1149.00,1,Maynard,maynard@microsoft.com,Maynard,Maynard,36.00,4.00,5.00,1.00,59.48,1.00,0.00,0.00,1.00,6.00,1.00,7.00,0.00,2.00,0.00,0.00,168.00,5.00,1.00,3.00,12.00,0.00
2050.00,1,Missandei,missandei@protonmail.com,Missandei,Missandei,53.00,6.00,7.00,3.00,141.00,1.00,2.00,0.00,1.00,5.00,1.00,10.00,0.00,1.00,1.00,0.00,198.60,5.00,3.00,3.00,14.00,176.00
3433.50,1,Morton Waynwood,morton.waynwood@protonmail.com,Morton,Waynwood,277.00,11.00,8.00,3.00,108.94,1.00,0.00,0.00,1.00,5.00,1.00,45.00,0.00,1.00,0.00,0.00,169.60,5.00,0.00,4.00,9.00,240.00
1650.00,1,Moryn Tyrell,moryn.tyrell@chevron.com,Moryn,Tyrell,99.00,2.00,8.00,5.00,86.39,1.00,3.00,0.00,0.00,6.00,2.00,11.00,2.00,8.00,1.00,1.00,147.00,5.00,1.00,3.00,14.00,119.00
875.00,1,Mudge (miller),mudge.(miller)@unitedhealth.com,Mudge,,12.00,5.00,12.00,3.00,92.00,1.00,1.00,0.00,1.00,5.00,2.00,7.00,0.00,2.00,0.00,0.00,151.00,5.00,0.00,3.00,12.00,0.00
2820.00,1,Mudge (swineherd),mudge.(swineherd)@gmail.com,Mudge,,74.00,7.00,5.00,5.00,130.25,1.00,1.00,0.00,1.00,6.00,2.00,0.00,0.00,7.00,0.00,0.00,211.70,5.00,2.00,3.00,12.00,0.00
1630.00,1,Naerys Targaryen,naerys.targaryen@protonmail.com,Naerys,Targaryen,49.00,9.00,7.00,8.00,106.00,1.00,0.00,0.00,0.00,5.00,1.00,46.00,0.00,0.00,0.00,0.00,191.20,5.00,1.00,3.00,14.00,0.00
1300.00,1,Normund Tyrell,normund.tyrell@yahoo.com,Normund,Tyrell,60.00,7.00,4.00,10.00,115.98,1.00,1.00,0.00,0.00,6.00,1.00,14.00,0.00,1.00,1.00,0.00,141.10,5.00,1.00,2.00,16.00,0.00
1700.00,1,Obella Sand,obella.sand@gmail.com,Obella,Sand,53.00,4.00,6.00,7.00,31.45,1.00,1.00,0.00,1.00,5.00,1.00,4.00,0.00,5.00,1.00,0.00,158.60,5.00,0.00,3.00,12.00,466.00
1390.00,1,Omer Blackberry,omer.blackberry@passport.com,Omer,Blackberry,101.00,2.00,3.00,6.00,105.36,1.00,3.00,0.00,1.00,6.00,2.00,5.00,3.00,2.00,0.00,0.00,143.60,5.00,1.00,5.00,8.00,0.00
1230.00,1,Jon Heddle,jon.heddle@chevron.com,Jon,Heddle,36.00,2.00,7.00,3.00,59.75,1.00,1.00,0.00,1.00,6.00,1.00,0.00,0.00,9.00,0.00,0.00,142.70,5.00,0.00,2.00,17.00,0.00
1420.00,1,Joth Quickbow,joth.quickbow@nike.com,Joth,Quickbow,47.00,8.00,8.00,6.00,111.21,1.00,0.00,0.00,1.00,6.00,2.00,6.00,0.00,3.00,0.00,0.00,125.20,5.00,0.00,3.00,12.00,243.00
3810.00,1,Koss,koss@ge.org,Koss,Koss,126.00,6.00,7.00,6.00,145.03,1.00,1.00,0.00,0.00,5.00,1.00,7.00,0.00,0.00,0.00,0.00,198.70,5.00,1.00,3.00,13.00,554.00
1530.00,1,Kraznys mo Nakloz,kraznys.mo.nakloz@boeing.com,Kraznys,mo Nakloz,39.00,4.00,5.00,2.00,90.00,1.00,0.00,0.00,1.00,6.00,1.00,2.00,5.00,1.00,1.00,0.00,152.00,5.00,2.00,2.00,14.00,164.00
1730.00,1,Kromm,kromm@gmail.com,Kromm,Kromm,56.00,6.00,5.00,6.00,94.30,1.00,1.00,0.00,1.00,6.00,2.00,48.00,3.00,2.00,0.00,0.00,163.20,5.00,0.00,3.00,14.00,252.00
2683.50,1,Leana Frey,leana.frey@unitedtech.com,Leana,Frey,153.00,3.00,9.00,10.00,100.00,0.00,1.00,0.00,1.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,158.80,5.00,1.00,4.00,10.00,410.00
1465.00,1,Ronald Storm,ronald.storm@passport.com,Ronald,Storm,41.00,3.00,5.00,8.00,95.80,0.00,2.00,0.00,0.00,5.00,1.00,11.00,3.00,3.00,1.00,0.00,164.40,5.00,2.00,2.00,16.00,224.00
1310.00,1,Lord Commander Qorgyle,lord.commander.qorgyle@gmail.com,Lord,Commander Qorgyle,45.00,3.00,4.00,4.00,266.00,1.00,1.00,1.00,1.00,5.00,1.00,19.00,0.00,14.00,1.00,1.00,201.60,5.00,1.00,3.00,15.00,0.00
2075.00,1,Lorren,lorren@microsoft.com,Lorren,Lorren,65.00,3.00,8.00,6.00,87.91,1.00,2.00,0.00,1.00,5.00,1.00,6.00,0.00,2.00,0.00,0.00,172.80,5.00,0.00,3.00,13.00,0.00
3750.00,1,Lyanna Mormont,lyanna.mormont@unitedtech.com,Lyanna,Mormont,62.00,8.00,8.00,9.00,242.30,1.00,5.00,1.00,1.00,5.00,2.00,11.00,4.00,2.00,0.00,0.00,203.20,5.00,0.00,4.00,10.00,668.00
3952.50,1,Marissa Frey,marissa.frey@gmail.com,Marissa,Frey,75.00,3.00,9.00,9.00,126.85,1.00,1.00,0.00,1.00,6.00,2.00,8.00,4.00,4.00,0.00,0.00,173.40,5.00,1.00,4.00,10.00,328.00
2983.50,1,Mark Mullendore,mark.mullendore@mmm.com,Mark,Mullendore,191.00,3.00,8.00,8.00,87.45,1.00,0.00,0.00,1.00,6.00,2.00,0.00,0.00,3.00,1.00,0.00,161.50,5.00,1.00,4.00,12.00,156.00
1035.00,1,Martyn Rivers,martyn.rivers@gmail.com,Martyn,Rivers,14.00,8.00,12.00,4.00,114.67,1.00,3.00,1.00,1.00,6.00,2.00,4.00,0.00,2.00,0.00,0.00,156.00,5.00,1.00,2.00,15.00,259.00
1665.00,1,Melesa Crakehall,melesa.crakehall@homedepot.com,Melesa,Crakehall,140.00,6.00,5.00,2.00,111.75,1.00,0.00,0.00,1.00,5.00,2.00,7.00,0.00,0.00,0.00,0.00,134.40,5.00,1.00,3.00,12.00,0.00
3195.00,1,Moelle,moelle@mcdonalds.com,Moelle,Moelle,61.00,3.00,8.00,10.00,95.47,1.00,0.00,0.00,1.00,6.00,1.00,13.00,0.00,2.00,0.00,0.00,153.80,5.00,0.00,3.00,11.00,148.00
1460.00,1,Monterys Velaryon,monterys.velaryon@gmail.com,Monterys,Velaryon,43.00,3.00,5.00,2.00,149.06,1.00,3.00,1.00,0.00,5.00,2.00,2.00,4.00,2.00,1.00,1.00,145.60,5.00,1.00,3.00,13.00,0.00
2932.50,1,Moonshadow,moonshadow@gmail.com,Moonshadow,Moonshadow,82.00,3.00,5.00,7.00,203.70,1.00,2.00,0.00,1.00,5.00,2.00,43.00,7.00,1.00,0.00,0.00,152.40,5.00,2.00,3.00,14.00,0.00
4395.00,1,Mysaria,mysaria@amex.com,Mysaria,Mysaria,88.00,6.00,10.00,2.00,162.45,1.00,3.00,0.00,0.00,6.00,1.00,3.00,6.00,3.00,0.00,0.00,245.00,5.00,1.00,4.00,8.00,731.00
2670.00,1,Old Grey Gull,old.grey.gull@boeing.com,Old,Grey Gull,50.00,2.00,8.00,6.00,96.03,1.00,2.00,0.00,0.00,5.00,2.00,11.00,0.00,7.00,0.00,0.00,176.80,5.00,0.00,3.00,14.00,0.00
2000.00,1,Jorah Mormont,jorah.mormont@passport.com,Jorah,Mormont,107.00,7.00,5.00,2.00,108.28,1.00,3.00,1.00,0.00,5.00,2.00,10.00,6.00,10.00,0.00,0.00,167.10,5.00,1.00,3.00,14.00,101.00
1740.00,1,Joyeuse Erenford,joyeuse.erenford@gmail.com,Joyeuse,Erenford,46.00,8.00,7.00,3.00,182.47,0.00,1.00,2.00,0.00,6.00,1.00,0.00,0.00,2.00,1.00,0.00,155.50,5.00,1.00,4.00,11.00,130.00
1750.00,1,Khrazz,khrazz@visa.com,Khrazz,Khrazz,135.00,7.00,7.00,6.00,78.85,1.00,0.00,0.00,1.00,6.00,1.00,2.00,0.00,11.00,0.00,0.00,173.70,5.00,0.00,3.00,12.00,0.00
1680.00,1,Kyle Royce,kyle.royce@boeing.com,Kyle,Royce,50.00,5.00,6.00,10.00,72.90,1.00,1.00,0.00,1.00,4.00,2.00,12.00,0.00,5.00,1.00,0.00,142.40,5.00,1.00,2.00,16.00,174.00
4170.00,1,Lennocks,lennocks@protonmail.com,Lennocks,Lennocks,220.00,8.00,7.00,2.00,139.00,0.00,2.00,0.00,1.00,6.00,1.00,0.00,0.00,4.00,1.00,1.00,226.00,5.00,0.00,3.00,15.00,0.00
3441.00,1,Lorent Tyrell,lorent.tyrell@walmart.com,Lorent,Tyrell,64.00,3.00,8.00,2.00,101.30,1.00,1.00,0.00,0.00,5.00,2.00,20.00,0.00,0.00,1.00,1.00,170.20,5.00,1.00,4.00,8.00,260.00
1130.00,1,Luco Prestayn,luco.prestayn@cocacola.com,Luco,Prestayn,75.00,3.00,8.00,2.00,88.41,1.00,0.00,0.00,1.00,6.00,2.00,3.00,0.00,1.00,0.00,0.00,148.70,5.00,1.00,2.00,15.00,0.00
1750.00,1,Lync,lync@jnj.com,Lync,Lync,67.00,7.00,4.00,10.00,117.43,1.00,0.00,0.00,1.00,6.00,1.00,4.00,0.00,2.00,0.00,0.00,148.40,5.00,1.00,3.00,12.00,0.00
1890.00,1,Lyonel Baratheon,lyonel.baratheon@hotmail.com,Lyonel,Baratheon,148.00,2.00,7.00,2.00,83.00,1.00,2.00,2.00,1.00,5.00,2.00,12.00,4.00,6.00,0.00,0.00,180.40,5.00,1.00,3.00,14.00,0.00
1539.00,1,Lyonel Bentley,lyonel.bentley@passport.com,Lyonel,Bentley,41.00,2.00,3.00,8.00,126.65,1.00,1.00,0.00,0.00,4.00,1.00,13.00,0.00,3.00,0.00,0.00,141.60,5.00,1.00,4.00,10.00,0.00
3115.00,1,Lyonel Corbray,lyonel.corbray@pg.com,Lyonel,Corbray,64.00,1.00,8.00,3.00,55.00,1.00,1.00,0.00,0.00,5.00,1.00,8.00,0.00,5.00,0.00,0.00,157.10,5.00,1.00,3.00,14.00,0.00
2865.00,1,Lyonel Selmy,lyonel.selmy@pfizer.com,Lyonel,Selmy,107.00,3.00,7.00,5.00,124.18,1.00,3.00,0.00,1.00,6.00,2.00,9.00,0.00,3.00,0.00,0.00,171.00,5.00,1.00,3.00,14.00,108.00
1600.00,1,Lysa Meadows,lysa.meadows@caterpillar.com,Lysa,Meadows,37.00,9.00,7.00,4.00,100.00,1.00,0.00,0.00,1.00,5.00,1.00,14.00,8.00,3.00,0.00,0.00,130.80,5.00,2.00,2.00,18.00,0.00
2826.25,1,Maelor Targaryen,maelor.targaryen@gmail.com,Maelor,Targaryen,50.00,1.00,7.00,10.00,59.00,1.00,7.00,0.00,1.00,6.00,1.00,10.00,0.00,1.00,0.00,0.00,138.40,5.00,1.00,3.00,13.00,0.00
1880.00,1,Mance Rayder,mance.rayder@protonmail.com,Mance,Rayder,56.00,3.00,6.00,6.00,81.10,1.00,2.00,0.00,1.00,6.00,1.00,4.00,0.00,0.00,0.00,0.00,172.00,5.00,1.00,3.00,14.00,0.00
3390.00,1,Maron Botley,maron.botley@unitedtech.com,Maron,Botley,272.00,5.00,9.00,5.00,106.22,1.00,1.00,1.00,1.00,5.00,1.00,12.00,0.00,5.00,0.00,0.00,183.80,5.00,2.00,3.00,13.00,352.00
1800.00,1,Martyn Mullendore,martyn.mullendore@yahoo.com,Martyn,Mullendore,114.00,8.00,7.00,1.00,73.50,1.00,1.00,0.00,1.00,6.00,1.00,14.00,0.00,1.00,0.00,0.00,143.00,5.00,1.00,3.00,13.00,0.00
3367.50,1,Meha,meha@gmail.com,Meha,Meha,109.00,4.00,10.00,9.00,132.65,1.00,2.00,0.00,0.00,5.00,2.00,13.00,0.00,0.00,0.00,0.00,168.90,5.00,2.00,4.00,9.00,148.00
2775.00,1,Melessa Florent,melessa.florent@yahoo.com,Melessa,Florent,58.00,6.00,8.00,6.00,118.32,1.00,1.00,0.00,0.00,6.00,1.00,2.00,3.00,4.00,0.00,0.00,158.00,5.00,0.00,4.00,9.00,186.00
4774.88,1,Meliana,meliana@gmail.com,Meliana,Meliana,94.00,1.00,10.00,9.00,56.00,1.00,5.00,0.00,0.00,6.00,1.00,6.00,0.00,6.00,0.00,0.00,151.20,5.00,1.00,2.00,16.00,0.00
3961.50,1,Miklaz,miklaz@gmail.com,Miklaz,Miklaz,99.00,6.00,9.00,9.00,125.30,1.00,0.00,0.00,1.00,5.00,2.00,0.00,0.00,5.00,1.00,0.00,169.40,5.00,0.00,4.00,8.00,254.00
4500.00,1,Moredo Prestayn,moredo.prestayn@goldmansacs.com,Moredo,Prestayn,112.00,4.00,8.00,8.00,152.31,1.00,4.00,0.00,0.00,5.00,2.00,11.00,9.00,2.00,0.00,0.00,204.60,5.00,2.00,4.00,9.00,400.00
1390.00,1,Narbo,narbo@unitedtech.com,Narbo,Narbo,129.00,6.00,5.00,2.00,108.00,1.00,2.00,0.00,0.00,5.00,2.00,0.00,0.00,6.00,1.00,1.00,165.20,5.00,0.00,2.00,17.00,0.00
1062.00,1,Orell,orell@walmart.com,Orell,Orell,15.00,5.00,12.00,7.00,113.00,1.00,1.00,0.00,0.00,5.00,2.00,51.00,0.00,2.00,1.00,1.00,129.40,5.00,0.00,1.00,17.00,0.00
3180.00,1,Ottomore,ottomore@pfizer.com,Ottomore,Ottomore,92.00,3.00,7.00,8.00,143.72,1.00,0.00,0.00,1.00,5.00,1.00,3.00,1.00,6.00,1.00,0.00,153.00,5.00,1.00,4.00,12.00,0.00
3675.00,1,Pate (Lancewood),pate.(lancewood)@gmail.com,Pate,,93.00,5.00,7.00,9.00,95.20,1.00,3.00,0.00,1.00,6.00,1.00,26.00,6.00,5.00,0.00,0.00,164.60,5.00,1.00,4.00,11.00,338.00
1249.00,1,Pate (Mory),pate.(mory)@goldmansacs.com,Pate,,98.00,9.00,7.00,3.00,93.20,0.00,1.00,0.00,0.00,5.00,2.00,47.00,0.00,2.00,0.00,0.00,186.90,5.00,0.00,3.00,13.00,0.00
1470.00,1,Patrek Mallister,patrek.mallister@protonmail.com,Patrek,Mallister,32.00,9.00,10.00,10.00,104.86,1.00,2.00,0.00,1.00,6.00,1.00,3.00,3.00,0.00,1.00,1.00,179.50,5.00,1.00,4.00,11.00,428.00
2125.00,1,Patrek Vance,patrek.vance@ibm.com,Patrek,Vance,49.00,2.00,7.00,2.00,193.37,1.00,1.00,0.00,1.00,6.00,1.00,36.00,0.00,3.00,0.00,0.00,189.10,5.00,1.00,3.00,15.00,0.00
1980.00,1,Poul Pemford,poul.pemford@hotmail.com,Poul,Pemford,41.00,7.00,6.00,10.00,110.00,1.00,0.00,0.00,0.00,6.00,1.00,6.00,0.00,3.00,0.00,0.00,193.80,5.00,1.00,2.00,17.00,0.00
3570.00,1,Qarl Kenning,qarl.kenning@yahoo.com,Qarl,Kenning,44.00,1.00,7.00,8.00,49.00,1.00,1.00,0.00,1.00,6.00,2.00,2.00,1.00,5.00,0.00,0.00,229.90,5.00,1.00,3.00,15.00,0.00
3133.50,1,Robert Frey,robert.frey@msn.com,Robert,Frey,62.00,3.00,6.00,3.00,110.94,1.00,0.00,0.00,1.00,6.00,2.00,12.00,8.00,3.00,0.00,0.00,184.40,5.00,1.00,3.00,12.00,366.00
2812.50,1,Raymund Tyrell,raymund.tyrell@yahoo.com,Raymund,Tyrell,57.00,2.00,9.00,4.00,119.45,1.00,0.00,0.00,0.00,6.00,2.00,22.00,2.00,0.00,0.00,0.00,149.80,5.00,1.00,4.00,11.00,76.00
1580.00,1,Rodrik Ryswell,rodrik.ryswell@protonmail.com,Rodrik,Ryswell,35.00,2.00,6.00,4.00,156.00,1.00,0.00,0.00,1.00,6.00,2.00,48.00,4.00,5.00,0.00,0.00,152.30,5.00,1.00,2.00,15.00,0.00
3000.00,1,Rodrik Stark (son of Beron),rodrik.stark.(son.of.beron)@yahoo.com,Rodrik,Stark ,108.00,9.00,8.00,10.00,105.96,1.00,1.00,0.00,0.00,6.00,2.00,0.00,3.00,0.00,1.00,1.00,165.60,5.00,0.00,4.00,10.00,0.00
2707.50,1,Roelle,roelle@protonmail.com,Roelle,Roelle,105.00,7.00,7.00,10.00,91.66,1.00,2.00,0.00,0.00,5.00,1.00,12.00,3.00,0.00,0.00,0.00,185.20,5.00,2.00,4.00,8.00,320.00
1470.00,1,Rugen,rugen@merck.com,Rugen,Rugen,122.00,4.00,6.00,10.00,118.82,1.00,0.00,0.00,0.00,6.00,1.00,10.00,0.00,2.00,0.00,0.00,137.40,5.00,1.00,2.00,16.00,212.00
1813.00,1,Rupert Crabb,rupert.crabb@goldmansacs.com,Rupert,Crabb,61.00,4.00,6.00,1.00,87.03,1.00,1.00,0.00,1.00,5.00,1.00,12.00,1.00,4.00,0.00,0.00,151.60,5.00,1.00,3.00,13.00,0.00
1740.00,1,Sallor,sallor@pfizer.com,Sallor,Sallor,50.00,5.00,7.00,6.00,105.00,1.00,2.00,0.00,1.00,7.00,1.00,48.00,0.00,1.00,1.00,0.00,168.20,5.00,1.00,3.00,12.00,288.00
1550.00,1,Sansa Stark,sansa.stark@gmail.com,Sansa,Stark,38.00,3.00,3.00,9.00,407.00,1.00,1.00,0.00,1.00,5.00,1.00,12.00,3.00,6.00,0.00,0.00,142.40,5.00,0.00,4.00,8.00,0.00
1950.00,1,Shella Whent,shella.whent@protonmail.com,Shella,Whent,94.00,3.00,5.00,5.00,95.35,1.00,2.00,0.00,0.00,6.00,2.00,2.00,0.00,7.00,0.00,0.00,166.00,5.00,0.00,3.00,11.00,95.00
1655.00,1,Shyra Errol,shyra.errol@apple.com,Shyra,Errol,128.00,3.00,5.00,10.00,84.00,1.00,4.00,0.00,1.00,5.00,2.00,4.00,7.00,3.00,0.00,0.00,195.50,5.00,0.00,2.00,18.00,162.00
2518.50,1,Squint,squint@verizon.com,Squint,Squint,78.00,4.00,6.00,5.00,206.44,1.00,4.00,0.00,1.00,6.00,2.00,24.00,0.00,4.00,0.00,0.00,209.30,5.00,1.00,3.00,12.00,123.00
1905.00,1,Symon Stripeback,symon.stripeback@yahoo.com,Symon,Stripeback,44.00,6.00,5.00,6.00,85.50,0.00,13.00,0.00,1.00,5.00,1.00,10.00,0.00,5.00,1.00,0.00,167.70,5.00,0.00,3.00,13.00,0.00
